uname, ID, DISTNAME, osgb_n, osgb_e, # Data From VMD/OS OpenMap Local (ESRI Shape File) NZ/data/NZ_NamedPlace.shp
Middle_Duddo_Farm_Cottage_C7B88 ,  94C556DB-648C-4BD0-801C-E524CB3C7B88 , Middle Duddo Farm Cottage , 418546.0 , 579740.0
Well_Hill_Farm_Cottage_C85B5 ,  E510E556-2BBF-4909-9747-391740EC85B5 , Well Hill Farm Cottage , 418636.0 , 582074.0
Duddo_Hill_Farm_Cottage_D5D72 ,  64858C50-3B27-4E6A-AE1A-AE0C7FCD5D72 , Duddo Hill Farm Cottage , 419003.0 , 580397.0
Catraw_Farm_Cottages_B9DB7 ,  9D4B89E2-D487-4E81-931B-829EC58B9DB7 , Catraw Farm Cottages , 420075.0 , 579459.0
Dovecote_Farm_841C0 ,  D026C4E0-082F-4415-945C-533AEF0841C0 , Dovecote Farm , 420190.0 , 581334.0
West_House_Farm_93303 ,  0224D2F5-AA27-4EF4-BBF3-8CADF1693303 , West House Farm , 420368.0 , 579980.0
High_Clifton_Farm_D50E2 ,  64983A91-4F31-4D21-A81D-0D49FFAD50E2 , High Clifton Farm , 420571.0 , 582235.0
Barmoor_Farm_A7DC7 ,  6540230C-2027-4522-8CBF-A5E1621A7DC7 , Barmoor Farm , 421288.0 , 584144.0
Hepscott_Manor_Farm_D3C78 ,  B1742E32-C004-4F7E-AD99-BAD65B8D3C78 , Hepscott Manor Farm , 421945.0 , 583066.0
Briery_Hill_Farm_CE60C ,  BA7DAD25-6D10-4750-9D35-8908BFECE60C , Briery Hill Farm , 422553.0 , 579474.0
Field_House_Farm_76E8D ,  8A632C1C-6EDD-40B5-8E94-98DC16576E8D , Field House Farm , 422767.0 , 583473.0
Bellasis_Farm_4DE68 ,  D2CC7879-E51F-4EC8-BD50-D56F41F4DE68 , Bellasis Farm , 419431.0 , 578106.0
Whinney_Hill_Farm_E4213 ,  F5E19425-93E1-4631-8152-BA1A9CDE4213 , Whinney Hill Farm , 417984.0 , 578521.0
Plessey_Hall_Farm_House_01967 ,  FA460895-4D95-4726-822A-50A66D801967 , Plessey Hall Farm House , 422881.0 , 579055.0
Southeast_Farm_B2292 ,  53A02303-555E-4827-A690-D15E7B6B2292 , Southeast Farm , 414058.0 , 577964.0
Low_Horton_Farm_B712D ,  C19DF975-B831-46FA-86B0-DA17DD8B712D , Low Horton Farm , 428195.0 , 579658.0
Stickley_Farm_AAE82 ,  3149738D-05B7-49FD-8EDF-D29B1BAAAE82 , Stickley Farm , 428292.0 , 577798.0
East_Sleekburn_Vale_Farm_FE996 ,  04456789-FDD1-4465-B4DF-4EAFAD8FE996 , East Sleekburn Vale Farm , 428536.0 , 583343.0
North_Moor_Farm_B521E ,  297FD971-0A34-4250-B32B-FA16A03B521E , North Moor Farm , 428826.0 , 577205.0
Mount_Pleasant_Farm_9675B ,  A5AC9408-9EBE-4366-BB14-FD6E4B09675B , Mount Pleasant Farm , 428977.0 , 582592.0
Lysdon_Farm_53B85 ,  57D662B5-75E8-4DAC-8540-1D9C99853B85 , Lysdon Farm , 430980.0 , 577849.0
Newsham_South_Farm_51EB7 ,  0AA6C810-E437-433B-957C-875845A51EB7 , Newsham South Farm , 431055.0 , 578913.0
Seaton_Red_House_Farm_D942A ,  20D6B4C1-5475-4C1D-8CBF-9152D12D942A , Seaton Red House Farm , 431274.0 , 577164.0
Gloucester_Lodge_Farm_4FAFD ,  E99EDC47-7F72-42A8-840C-59ABFB84FAFD , Gloucester Lodge Farm , 432249.0 , 578522.0
Plessey_North_Moor_Farm_Cottages_6BAD9 ,  290EF8DB-652A-4D67-B2D2-DB9C8B56BAD9 , Plessey North Moor Farm Cottages , 423941.0 , 576945.0
High_Horton_Farm_E1B50 ,  0C7FDFC6-C9B9-4D5F-B0BD-06A83F6E1B50 , High Horton Farm , 427579.0 , 579284.0
Low_Horton_Farm_Cottages_40957 ,  940BC604-EC2F-403B-9C16-404425C40957 , Low Horton Farm Cottages , 427966.0 , 579615.0
Plessey_Mill_Farm_57B6B ,  07A4415F-5D72-4E60-AF07-014E76A57B6B , Plessey Mill Farm , 423737.0 , 579666.0
East_Hartford_Farm_B3415 ,  38831C0C-5866-42B8-9997-0E4B669B3415 , East Hartford Farm , 426413.0 , 579721.0
Shortflatt_Farm_31D21 ,  2668A665-15A3-4BA5-AE90-E252D4D31D21 , Shortflatt Farm , 408328.0 , 580503.0
Newham_Farm_Cottage_AC5C6 ,  19B97D6B-AC9A-4D56-8F44-C624D9EAC5C6 , Newham Farm Cottage , 410809.0 , 576375.0
Nun_Hill_Farm_519A5 ,  D7206842-F32C-4645-A177-10CD98F519A5 , Nun Hill Farm , 412116.0 , 577150.0
East_Thorn_Farmhouse_7A657 ,  834C10EA-CFC2-4BFE-BF7A-0BF53507A657 , East Thorn Farmhouse , 414607.0 , 576195.0
Kirkley_Mill_Farm_F4B46 ,  9F7F63F7-D22F-42FC-8652-30E740BF4B46 , Kirkley Mill Farm , 416513.0 , 576727.0
Kirkley_West_Farm_0DEF6 ,  812AC354-01AC-4D57-8BF7-B1D4CDF0DEF6 , Kirkley West Farm , 412963.0 , 576843.0
Grangemoor_Farm_260B9 ,  FAD8B70E-325D-4281-8B03-E000152260B9 , Grangemoor Farm , 404664.0 , 586603.0
Tongues_Farm_5A9F6 ,  6A6DA43E-28EE-4D68-9A16-292A4465A9F6 , Tongues Farm , 403376.0 , 576754.0
White_House_Farm_D8815 ,  15B9903F-AEE6-4FD8-8BD5-AC1E55ED8815 , White House Farm , 401407.0 , 572660.0
Westmoorhouses_Farm_Cottage_30E9F ,  CE5BA6F8-52E1-4BD9-8B62-EDE2B7830E9F , Westmoorhouses Farm Cottage , 404340.0 , 569909.0
Well_House_Farm_51A6D ,  EC340AA0-55B7-49A2-B76D-FC49CD151A6D , Well House Farm , 404235.0 , 566572.0
Bearl_Farm_70084 ,  34CC93C7-07D8-4523-81DB-652751170084 , Bearl Farm , 405518.0 , 564139.0
Crook_Hill_Farm_84F07 ,  437245C6-0296-42E5-B0A4-A09FE5F84F07 , Crook Hill Farm , 405547.0 , 565310.0
Whittle_Farm_B3401 ,  7A0B719E-730F-4020-A8FD-54F88B3B3401 , Whittle Farm , 407573.0 , 565399.0
Stelling_Farm_D2B6B ,  56D0FBCA-0C03-4269-A219-0FE5DC4D2B6B , Stelling Farm , 405237.0 , 565624.0
Nafferton_Farm_2F993 ,  3D1F3A84-FABF-4EA0-9F78-A75953C2F993 , Nafferton Farm , 406524.0 , 565637.0
High_Barns_Farm_5F128 ,  046B57F1-0ADC-4193-ADAA-2C36AEA5F128 , High Barns Farm , 408555.0 , 565776.0
Northside_Farm_AA575 ,  25BAF189-32B2-4247-9153-FACD083AA575 , Northside Farm , 408945.0 , 567446.0
Brockbushes_Farm_Cottages_570F9 ,  7FC8943C-C233-48E3-B622-CB28B54570F9 , Brockbushes Farm Cottages , 402051.0 , 564015.0
Park_Farm_375EB ,  E65EA0DB-5108-4C1D-94B4-1677E53375EB , Park Farm , 417878.0 , 558787.0
Cut_Thorn_Farm_57178 ,  297A88B6-F394-41C5-81DA-3383E5B57178 , Cut Thorn Farm , 418381.0 , 558515.0
Byermoor_Farm_86800 ,  4E6F0FD9-E896-41F3-8F6C-8C6BE6986800 , Byermoor Farm , 418601.0 , 557985.0
Hollinside_Farm_360E4 ,  B1F13581-1124-4589-BC53-DB4F1C4360E4 , Hollinside Farm , 418746.0 , 559996.0
Longfield_House_Farm_94008 ,  1E3C882B-6543-492B-A7BA-38E6F6F94008 , Longfield House Farm , 419903.0 , 557416.0
Chapman's_Well_Farm_B93FF ,  F4BBAA9F-B610-465C-8EA7-5DF0A0DB93FF , Chapman's Well Farm , 417725.0 , 549378.0
Stanleyburn_Farm_D8467 ,  B9A0253D-A744-4652-8466-4A97A6CD8467 , Stanleyburn Farm , 418493.0 , 551271.0
Burnhope_Flatts_Farm_34AE9 ,  3C696FCF-F5A9-45AF-B3A7-1CF022134AE9 , Burnhope Flatts Farm , 419514.0 , 549193.0
Whiteside_Farm_3F170 ,  922BDC58-B0BE-49FA-BF24-27EFFF03F170 , Whiteside Farm , 420160.0 , 548829.0
Pea_Farm_BB54F ,  17491A1D-FCE5-49A5-8F50-F4DD76FBB54F , Pea Farm , 418582.0 , 552977.0
